76,1403,นครหลวง,2,5
77,1404,บางไทร,2,5
78,1405,บางบาล,2,5
79,1406,บางปะอิน,2,5
80,1407,บางปะหัน,2,5
81,1408,ผักไห่,2,5
82,1409,ภาชี,2,5
83,1410,ลาดบัวหลวง,2,5
84,1411,วังน้อย,2,5
85,1412,เสนา,2,5
86,1413,บางซ้าย,2,5
87,1414,อุทัย,2,5
88,1415,มหาราช,2,5
89,1416,บ้านแพรก,2,5
90,1501,เมืองอ่างทอง,2,6
91,1502,ไชโย,2,6
92,1503,ป่าโมก,2,6
93,1504,โพธิ์ทอง,2,6
94,1505,แสวงหา,2,6
95,1506,วิเศษชัยชาญ,2,6
96,1507,สามโก้,2,6
97,1601,เมืองลพบุรี,2,7
98,1602,พัฒนานิคม,2,7
99,1603,โคกสำโรง,2,7
100,1604,ชัยบาดาล,2,7
101,1605,ท่าวุ้ง,2,7
102,1606,บ้านหมี่,2,7
103,1607,ท่าหลวง,2,7
104,1608,สระโบสถ์,2,7
105,1609,โคกเจริญ,2,7
106,1610,ลำสนธิ,2,7
107,1611,หนองม่วง,2,7
108,1681,*อ.บ้านเช่า  จ.ลพบุรี,2,7
109,1701,เมืองสิงห์บุรี,2,8
110,1702,บางระจัน,2,8
111,1703,ค่ายบางระจัน,2,8
112,1704,พรหมบุรี,2,8
113,1705,ท่าช้าง,2,8
114,1706,อินทร์บุรี,2,8
115,1801,เมืองชัยนาท,2,9
116,1802,มโนรมย์,2,9
117,1803,วัดสิงห์,2,9
118,1804,สรรพยา,2,9
119,1805,สรรคบุรี,2,9
120,1806,หันคา,2,9
121,1807,หนองมะโมง,2,9
122,1808,เนินขาม,2,9
123,1901,เมืองสระบุรี,2,10
124,1902,แก่งคอย,2,10
125,1903,หนองแค,2,10
126,1904,วิหารแดง,2,10
127,1905,หนองแซง,2,10
128,1906,บ้านหมอ,2,10
129,1907,ดอนพุด,2,10
130,1908,หนองโดน,2,10
131,1909,พระพุทธบาท,2,10
132,1910,เสาไห้,2,10
133,1911,มวกเหล็ก,2,10
134,1912,วังม่วง,2,10
135,1913,เฉลิมพระเกียรติ,2,10
136,2001,เมืองชลบุรี,5,11
137,2002,บ้านบึง,5,11
138,2003,หนองใหญ่,5,11
139,2004,บางละมุง,5,11
140,2005,พานทอง,5,11
141,2006,พนัสนิคม,5,11
142,2007,ศรีราชา,5,11
143,2008,เกาะสีชัง,5,11
144,2009,สัตหีบ,5,11
145,2010,บ่อทอง,5,11
146,2011,เกาะจันทร์,5,11
147,2051,สัตหีบ (สาขาตำบลบางเสร่)*,5,11
148,2072,ท้องถิ่นเทศบาลเมืองหนองปรือ*,5,11
149,2093,เทศบาลตำบลแหลมฉบัง*,5,11
150,2099,เทศบาลเมืองชลบุรี*,5,11
151,2101,เมืองระยอง,5,12
152,2102,บ้านฉาง,5,12
153,2103,แกลง,5,12
154,2104,วังจันทร์,5,12
155,2105,บ้านค่าย,5,12
156,2106,ปลวกแดง,5,12
157,2107,เขาชะเมา,5,12
158,2108,นิคมพัฒนา,5,12
159,2151,สาขาตำบลมาบข่า*,5,12
160,2201,เมืองจันทบุรี,5,13
161,2202,ขลุง,5,13
162,2203,ท่าใหม่,5,13
163,2204,โป่งน้ำร้อน,5,13
164,2205,มะขาม,5,13
165,2206,แหลมสิงห์,5,13
166,2207,สอยดาว,5,13
167,2208,แก่งหางแมว,5,13
168,2209,นายายอาม,5,13
169,2210,เขาคิชฌกูฏ,5,13
170,2281,*กิ่ง อ.กำพุธ  จ.จันทบุรี,5,13
171,2301,เมืองตราด,5,14
172,2302,คลองใหญ่,5,14
173,2303,เขาสมิง,5,14
174,2304,บ่อไร่,5,14
175,2305,แหลมงอบ,5,14
176,2306,เกาะกูด,5,14
177,2307,เกาะช้าง,5,14
178,2401,เมืองฉะเชิงเทรา,5,15
179,2402,บางคล้า,5,15
180,2403,บางน้ำเปรี้ยว,5,15
181,2404,บางปะกง,5,15
182,2405,บ้านโพธิ์,5,15
183,2406,พนมสารคาม,5,15
184,2407,ราชสาส์น,5,15
185,2408,สนามชัยเขต,5,15
186,2409,แปลงยาว,5,15
187,2410,ท่าตะเกียบ,5,15
188,2411,คลองเขื่อน,5,15
189,2501,เมืองปราจีนบุรี,5,16
190,2502,กบินทร์บุรี,5,16
191,2503,นาดี,5,16
192,2504,*สระแก้ว,5,16
193,2505,*วังน้ำเย็น,5,16
194,2506,บ้านสร้าง,5,16
195,2507,ประจันตคาม,5,16
196,2508,ศรีมหาโพธิ,5,16
197,2509,ศรีมโหสถ,5,16
198,2510,*อรัญประเทศ,5,16
199,2511,*ตาพระยา,5,16
200,2512,*วัฒนานคร,5,16
201,2513,*คลองหาด,5,16
202,2601,เมืองนครนายก,2,17
203,2602,ปากพลี,2,17
204,2603,บ้านนา,2,17
205,2604,องครักษ์,2,17
206,2701,เมืองสระแก้ว,5,18
207,2702,คลองหาด,5,18
208,2703,ตาพระยา,5,18
209,2704,วังน้ำเย็น,5,18
210,2705,วัฒนานคร,5,18
211,2706,อรัญประเทศ,5,18
212,2707,เขาฉกรรจ์,5,18
213,2708,โคกสูง,5,18
214,2709,วังสมบูรณ์,5,18
215,3001,เมืองนครราชสีมา,3,19
216,3002,ครบุรี,3,19
217,3003,เสิงสาง,3,19
218,3004,คง,3,19
219,3005,บ้านเหลื่อม,3,19
220,3006,จักราช,3,19
221,3007,โชคชัย,3,19
222,3008,ด่านขุนทด,3,19
223,3009,โนนไทย,3,19
224,3010,โนนสูง,3,19
225,3011,ขามสะแกแสง,3,19
226,3012,บัวใหญ่,3,19
227,3013,ประทาย,3,19
228,3014,ปักธงชัย,3,19
229,3015,พิมาย,3,19
230,3016,ห้วยแถลง,3,19
231,3017,ชุมพวง,3,19
232,3018,สูงเนิน,3,19
233,3019,ขามทะเลสอ,3,19
234,3020,สีคิ้ว,3,19
235,3021,ปากช่อง,3,19
236,3022,หนองบุญมาก,3,19
237,3023,แก้งสนามนาง,3,19
238,3024,โนนแดง,3,19
239,3025,วังน้ำเขียว,3,19
240,3026,เทพารักษ์,3,19
241,3027,เมืองยาง,3,19
242,3028,พระทองคำ,3,19
243,3029,ลำทะเมนชัย,3,19
244,3030,บัวลาย,3,19
245,3031,สีดา,3,19
246,3032,เฉลิมพระเกียรติ,3,19
247,3049,ท้องถิ่นเทศบาลตำบลโพธิ์กลาง*,3,19
248,3051,สาขาตำบลมะค่า-พลสงคราม*,3,19
249,3081,*โนนลาว,3,19
250,3101,เมืองบุรีรัมย์,3,20
251,3102,คูเมือง,3,20
252,3103,กระสัง,3,20
253,3104,นางรอง,3,20
254,3105,หนองกี่,3,20
255,3106,ละหานทราย,3,20
256,3107,ประโคนชัย,3,20
257,3108,บ้านกรวด,3,20
258,3109,พุทไธสง,3,20
259,3110,ลำปลายมาศ,3,20
260,3111,สตึก,3,20
261,3112,ปะคำ,3,20
262,3113,นาโพธิ์,3,20
263,3114,หนองหงส์,3,20
264,3115,พลับพลาชัย,3,20
265,3116,ห้วยราช,3,20
266,3117,โนนสุวรรณ,3,20
267,3118,ชำนิ,3,20
268,3119,บ้านใหม่ไชยพจน์,3,20
269,3120,โนนดินแดง,3,20
270,3121,บ้านด่าน,3,20
271,3122,แคนดง,3,20
272,3123,เฉลิมพระเกียรติ,3,20
273,3201,เมืองสุรินทร์,3,21
274,3202,ชุมพลบุรี,3,21
275,3203,ท่าตูม,3,21
276,3204,จอมพระ,3,21
277,3205,ปราสาท,3,21
278,3206,กาบเชิง,3,21
279,3207,รัตนบุรี,3,21
280,3208,สนม,3,21
281,3209,ศีขรภูมิ,3,21
282,3210,สังขะ,3,21
283,3211,ลำดวน,3,21
284,3212,สำโรงทาบ,3,21
285,3213,บัวเชด,3,21
286,3214,พนมดงรัก,3,21
287,3215,ศรีณรงค์,3,21
288,3216,เขวาสินรินทร์,3,21
289,3217,โนนนารายณ์,3,21
290,3301,เมืองศรีสะเกษ,3,22
291,3302,ยางชุมน้อย,3,22
292,3303,กันทรารมย์,3,22
293,3304,กันทรลักษ์,3,22
294,3305,ขุขันธ์,3,22
295,3306,ไพรบึง,3,22
296,3307,ปรางค์กู่,3,22
297,3308,ขุนหาญ,3,22
298,3309,ราษีไศล,3,22
299,3310,อุทุมพรพิสัย,3,22
300,3311,บึงบูรพ์,3,22
301,3312,ห้วยทับทัน,3,22
302,3313,โนนคูณ,3,22
303,3314,ศรีรัตนะ,3,22
304,3315,น้ำเกลี้ยง,3,22
305,3316,วังหิน,3,22
306,3317,ภูสิงห์,3,22
307,3318,เมืองจันทร์,3,22
308,3319,เบญจลักษ์,3,22
309,3320,พยุห์,3,22
310,3321,โพธิ์ศรีสุวรรณ,3,22
311,3322,ศิลาลาด,3,22
312,3401,เมืองอุบลราชธานี,3,23
313,3402,ศรีเมืองใหม่,3,23
314,3403,โขงเจียม,3,23
315,3404,เขื่องใน,3,23
316,3405,เขมราฐ,3,23
317,3406,*ชานุมาน,3,23
318,3407,เดชอุดม,3,23
319,3408,นาจะหลวย,3,23
320,3409,น้ำยืน,3,23
321,3410,บุณฑริก,3,23
322,3411,ตระการพืชผล,3,23
323,3412,กุดข้าวปุ้น,3,23
324,3413,*พนา,3,23
325,3414,ม่วงสามสิบ,3,23
326,3415,วารินชำราบ,3,23
327,3416,*อำนาจเจริญ,3,23
328,3417,*เสนางคนิคม,3,23
329,3418,*หัวตะพาน,3,23
330,3419,พิบูลมังสาหาร,3,23
331,3420,ตาลสุม,3,23
332,3421,โพธิ์ไทร,3,23
333,3422,สำโรง,3,23
334,3423,*กิ่งอำเภอลืออำนาจ,3,23
335,3424,ดอนมดแดง,3,23
336,3425,สิรินธร,3,23
337,3426,ทุ่งศรีอุดม,3,23
338,3427,*ปทุมราชวงศา,3,23
339,3428,*กิ่งอำเภอศรีหลักชัย,3,23
340,3429,นาเยีย,3,23
341,3430,นาตาล,3,23
342,3431,เหล่าเสือโก้ก,3,23
343,3432,สว่างวีระวงศ์,3,23
344,3433,น้ำขุ่น,3,23
345,3481,*อ.สุวรรณวารี  จ.อุบลราชธานี,3,23
346,3501,เมืองยโสธร,3,24
347,3502,ทรายมูล,3,24
348,3503,กุดชุม,3,24
349,3504,คำเขื่อนแก้ว,3,24
350,3505,ป่าติ้ว,3,24
351,3506,มหาชนะชัย,3,24
352,3507,ค้อวัง,3,24
353,3508,เลิงนกทา,3,24
354,3509,ไทยเจริญ,3,24
355,3601,เมืองชัยภูมิ,3,25
356,3602,บ้านเขว้า,3,25
357,3603,คอนสวรรค์,3,25
358,3604,เกษตรสมบูรณ์,3,25
359,3605,หนองบัวแดง,3,25
360,3606,จัตุรัส,3,25
361,3607,บำเหน็จณรงค์,3,25
362,3608,หนองบัวระเหว,3,25
363,3609,เทพสถิต,3,25
364,3610,ภูเขียว,3,25
365,3611,บ้านแท่น,3,25
366,3612,แก้งคร้อ,3,25
367,3613,คอนสาร,3,25
368,3614,ภักดีชุมพล,3,25
369,3615,เนินสง่า,3,25
370,3616,ซับใหญ่,3,25
371,3651,เมืองชัยภูมิ (สาขาตำบลโนนสำราญ)*,3,25
372,3652,สาขาตำบลบ้านหว่าเฒ่า*,3,25
373,3653,หนองบัวแดง (สาขาตำบลวังชมภู)*,3,25
374,3654,กิ่งอำเภอซับใหญ่ (สาขาตำบลซับใหญ่)*,3,25
375,3655,สาขาตำบลโคกเพชร*,3,25
376,3656,เทพสถิต (สาขาตำบลนายางกลัก)*,3,25
377,3657,บ้านแท่น (สาขาตำบลบ้านเต่า)*,3,25
378,3658,แก้งคร้อ (สาขาตำบลท่ามะไฟหวาน)*,3,25
379,3659,คอนสาร (สาขาตำบลโนนคูณ)*,3,25
380,3701,เมืองอำนาจเจริญ,3,26
381,3702,ชานุมาน,3,26
382,3703,ปทุมราชวงศา,3,26
383,3704,พนา,3,26
384,3705,เสนางคนิคม,3,26
385,3706,หัวตะพาน,3,26
386,3707,ลืออำนาจ,3,26
387,3901,เมืองหนองบัวลำภู,3,27
388,3902,นากลาง,3,27
389,3903,โนนสัง,3,27
390,3904,ศรีบุญเรือง,3,27
391,3905,สุวรรณคูหา,3,27
392,3906,นาวัง,3,27
393,4001,เมืองขอนแก่น,3,28
394,4002,บ้านฝาง,3,28
395,4003,พระยืน,3,28
396,4004,หนองเรือ,3,28
397,4005,ชุมแพ,3,28
398,4006,สีชมพู,3,28
399,4007,น้ำพอง,3,28
400,4008,อุบลรัตน์,3,28
401,4009,กระนวน,3,28
402,4010,บ้านไผ่,3,28
403,4011,เปือยน้อย,3,28
404,4012,พล,3,28
405,4013,แวงใหญ่,3,28
406,4014,แวงน้อย,3,28
407,4015,หนองสองห้อง,3,28
408,4016,ภูเวียง,3,28
409,4017,มัญจาคีรี,3,28
410,4018,ชนบท,3,28
411,4019,เขาสวนกวาง,3,28
412,4020,ภูผาม่าน,3,28
413,4021,ซำสูง,3,28
414,4022,โคกโพธิ์ไชย,3,28
415,4023,หนองนาคำ,3,28
416,4024,บ้านแฮด,3,28
417,4025,โนนศิลา,3,28
418,4029,เวียงเก่า,3,28
419,4068,ท้องถิ่นเทศบาลตำบลบ้านเป็ด*,3,28
420,4098,เทศบาลตำบลเมืองพล*,3,28
421,4101,เมืองอุดรธานี,3,29
422,4102,กุดจับ,3,29
423,4103,หนองวัวซอ,3,29
424,4104,กุมภวาปี,3,29
425,4105,โนนสะอาด,3,29
426,4106,หนองหาน,3,29
427,4107,ทุ่งฝน,3,29
428,4108,ไชยวาน,3,29
429,4109,ศรีธาตุ,3,29
430,4110,วังสามหมอ,3,29
431,4111,บ้านดุง,3,29
432,4112,*หนองบัวลำภู,3,29
433,4113,*ศรีบุญเรือง,3,29
434,4114,*นากลาง,3,29
435,4115,*สุวรรณคูหา,3,29
436,4116,*โนนสัง,3,29
437,4117,บ้านผือ,3,29
438,4118,น้ำโสม,3,29
439,4119,เพ็ญ,3,29
440,4120,สร้างคอม,3,29
441,4121,หนองแสง,3,29
442,4122,นายูง,3,29
443,4123,พิบูลย์รักษ์,3,29
444,4124,กู่แก้ว,3,29
445,4125,ประจักษ์ศิลปาคม,3,29
446,4201,เมืองเลย,3,30
447,4202,นาด้วง,3,30
448,4203,เชียงคาน,3,30
449,4204,ปากชม,3,30
450,4205,ด่านซ้าย,3,30
451,4206,นาแห้ว,3,30
452,4207,ภูเรือ,3,30
453,4208,ท่าลี่,3,30
454,4209,วังสะพุง,3,30
455,4210,ภูกระดึง,3,30
456,4211,ภูหลวง,3,30
457,4212,ผาขาว,3,30
458,4213,เอราวัณ,3,30
459,4214,หนองหิน,3,30
460,4301,เมืองหนองคาย,3,31
461,4302,ท่าบ่อ,3,31
462,4303,เมืองบึงกาฬ,3,77
463,4304,พรเจริญ,3,77
464,4305,โพนพิสัย,3,31
465,4306,โซ่พิสัย,3,77
466,4307,ศรีเชียงใหม่,3,31
467,4308,สังคม,3,31
468,4309,เซกา,3,77
469,4310,ปากคาด,3,77
470,4311,บึงโขงหลง,3,77
471,4312,ศรีวิไล,3,77
472,4313,บุ่งคล้า,3,77
473,4314,สระใคร,3,31
474,4315,เฝ้าไร่,3,31
475,4316,รัตนวาปี,3,31
476,4317,โพธิ์ตาก,3,31
477,4401,เมืองมหาสารคาม,3,32
478,4402,แกดำ,3,32
479,4403,โกสุมพิสัย,3,32
480,4404,กันทรวิชัย,3,32
481,4405,เชียงยืน,3,32
482,4406,บรบือ,3,32
483,4407,นาเชือก,3,32
484,4408,พยัคฆภูมิพิสัย,3,32
485,4409,วาปีปทุม,3,32
486,4410,นาดูน,3,32
487,4411,ยางสีสุราช,3,32
488,4412,กุดรัง,3,32
489,4413,ชื่นชม,3,32
490,4481,*หลุบ,3,32
491,4501,เมืองร้อยเอ็ด,3,33
492,4502,เกษตรวิสัย,3,33
493,4503,ปทุมรัตต์,3,33
494,4504,จตุรพักตรพิมาน,3,33
495,4505,ธวัชบุรี,3,33
496,4506,พนมไพร,3,33
497,4507,โพนทอง,3,33
498,4508,โพธิ์ชัย,3,33
499,4509,หนองพอก,3,33
500,4510,เสลภูมิ,3,33
501,4511,สุวรรณภูมิ,3,33
502,4512,เมืองสรวง,3,33
503,4513,โพนทราย,3,33
504,4514,อาจสามารถ,3,33
505,4515,เมยวดี,3,33
506,4516,ศรีสมเด็จ,3,33
507,4517,จังหาร,3,33
508,4518,เชียงขวัญ,3,33
509,4519,หนองฮี,3,33
510,4520,ทุ่งเขาหลวง,3,33
511,4601,เมืองกาฬสินธุ์,3,34
512,4602,นามน,3,34
513,4603,กมลาไสย,3,34
514,4604,ร่องคำ,3,34
515,4605,กุฉินารายณ์,3,34
516,4606,เขาวง,3,34
517,4607,ยางตลาด,3,34
518,4608,ห้วยเม็ก,3,34
519,4609,สหัสขันธ์,3,34
520,4610,คำม่วง,3,34
521,4611,ท่าคันโท,3,34
522,4612,หนองกุงศรี,3,34
523,4613,สมเด็จ,3,34
524,4614,ห้วยผึ้ง,3,34
525,4615,สามชัย,3,34
526,4616,นาคู,3,34
527,4617,ดอนจาน,3,34
528,4618,ฆ้องชัย,3,34
529,4701,เมืองสกลนคร,3,35
530,4702,กุสุมาลย์,3,35
531,4703,กุดบาก,3,35
532,4704,พรรณานิคม,3,35
533,4705,พังโคน,3,35
534,4706,วาริชภูมิ,3,35
535,4707,นิคมน้ำอูน,3,35
536,4708,วานรนิวาส,3,35
537,4709,คำตากล้า,3,35
538,4710,บ้านม่วง,3,35
539,4711,อากาศอำนวย,3,35
540,4712,สว่างแดนดิน,3,35
541,4713,ส่องดาว,3,35
542,4714,เต่างอย,3,35
543,4715,โคกศรีสุพรรณ,3,35
544,4716,เจริญศิลป์,3,35
545,4717,โพนนาแก้ว,3,35
546,4718,ภูพาน,3,35
547,4751,วานรนิวาส (สาขาตำบลกุดเรือคำ)*,3,35
548,4781,*อ.บ้านหัน  จ.สกลนคร,3,35
549,4801,เมืองนครพนม,3,36
550,4802,ปลาปาก,3,36
551,4803,ท่าอุเทน,3,36
552,4804,บ้านแพง,3,36
553,4805,ธาตุพนม,3,36
554,4806,เรณูนคร,3,36
555,4807,นาแก,3,36
556,4808,ศรีสงคราม,3,36
557,4809,นาหว้า,3,36
558,4810,โพนสวรรค์,3,36
559,4811,นาทม,3,36
560,4812,วังยาง,3,36
561,4901,เมืองมุกดาหาร,3,37
562,4902,นิคมคำสร้อย,3,37
563,4903,ดอนตาล,3,37
564,4904,ดงหลวง,3,37
565,4905,คำชะอี,3,37
566,4906,หว้านใหญ่,3,37
567,4907,หนองสูง,3,37
568,5001,เมืองเชียงใหม่,1,38
569,5002,จอมทอง,1,38
570,5003,แม่แจ่ม,1,38
571,5004,เชียงดาว,1,38
572,5005,ดอยสะเก็ด,1,38
573,5006,แม่แตง,1,38
574,5007,แม่ริม,1,38
575,5008,สะเมิง,1,38
576,5009,ฝาง,1,38
577,5010,แม่อาย,1,38
578,5011,พร้าว,1,38
579,5012,สันป่าตอง,1,38
580,5013,สันกำแพง,1,38
581,5014,สันทราย,1,38
582,5015,หางดง,1,38
583,5016,ฮอด,1,38
584,5017,ดอยเต่า,1,38
585,5018,อมก๋อย,1,38
586,5019,สารภี,1,38
587,5020,เวียงแหง,1,38
588,5021,ไชยปราการ,1,38
589,5022,แม่วาง,1,38
590,5023,แม่ออน,1,38
591,5024,ดอยหล่อ,1,38
592,5051,เทศบาลนครเชียงใหม่ (สาขาแขวงกาลวิละ*,1,38
593,5052,เทศบาลนครเชียงใหม่ (สาขาแขวงศรีวิชั*,1,38
594,5053,เทศบาลนครเชียงใหม่ (สาขาเม็งราย*,1,38
595,5101,เมืองลำพูน,1,39
596,5102,แม่ทา,1,39
597,5103,บ้านโฮ่ง,1,39
598,5104,ลี้,1,39
599,5105,ทุ่งหัวช้าง,1,39
600,5106,ป่าซาง,1,39
601,5107,บ้านธิ,1,39
602,5108,เวียงหนองล่อง,1,39
603,5201,เมืองลำปาง,1,40
604,5202,แม่เมาะ,1,40
605,5203,เกาะคา,1,40
606,5204,เสริมงาม,1,40
607,5205,งาว,1,40
608,5206,แจ้ห่ม,1,40
609,5207,วังเหนือ,1,40
610,5208,เถิน,1,40
611,5209,แม่พริก,1,40
612,5210,แม่ทะ,1,40
613,5211,สบปราบ,1,40
614,5212,ห้างฉัตร,1,40
615,5213,เมืองปาน,1,40
616,5301,เมืองอุตรดิตถ์,1,41
617,5302,ตรอน,1,41
618,5303,ท่าปลา,1,41
619,5304,น้ำปาด,1,41
620,5305,ฟากท่า,1,41
621,5306,บ้านโคก,1,41
622,5307,พิชัย,1,41
623,5308,ลับแล,1,41
624,5309,ทองแสนขัน,1,41
625,5401,เมืองแพร่,1,42
626,5402,ร้องกวาง,1,42
627,5403,ลอง,1,42
628,5404,สูงเม่น,1,42
629,5405,เด่นชัย,1,42
630,5406,สอง,1,42
631,5407,วังชิ้น,1,42
632,5408,หนองม่วงไข่,1,42
633,5501,เมืองน่าน,1,43
634,5502,แม่จริม,1,43
635,5503,บ้านหลวง,1,43
636,5504,นาน้อย,1,43
637,5505,ปัว,1,43
638,5506,ท่าวังผา,1,43
639,5507,เวียงสา,1,43
640,5508,ทุ่งช้าง,1,43
641,5509,เชียงกลาง,1,43
642,5510,นาหมื่น,1,43
643,5511,สันติสุข,1,43
644,5512,บ่อเกลือ,1,43
645,5513,สองแคว,1,43
646,5514,ภูเพียง,1,43
647,5515,เฉลิมพระเกียรติ,1,43
648,5601,เมืองพะเยา,1,44
649,5602,จุน,1,44
650,5603,เชียงคำ,1,44
651,5604,เชียงม่วน,1,44
652,5605,ดอกคำใต้,1,44
653,5606,ปง,1,44
654,5607,แม่ใจ,1,44
655,5608,ภูซาง,1,44
656,5609,ภูกามยาว,1,44
657,5701,เมืองเชียงราย,1,45
658,5702,เวียงชัย,1,45
659,5703,เชียงของ,1,45
660,5704,เทิง,1,45
661,5705,พาน,1,45
662,5706,ป่าแดด,1,45
663,5707,แม่จัน,1,45
664,5708,เชียงแสน,1,45
665,5709,แม่สาย,1,45
666,5710,แม่สรวย,1,45
667,5711,เวียงป่าเป้า,1,45
668,5712,พญาเม็งราย,1,45
669,5713,เวียงแก่น,1,45
670,5714,ขุนตาล,1,45
671,5715,แม่ฟ้าหลวง,1,45
672,5716,แม่ลาว,1,45
673,5717,เวียงเชียงรุ้ง,1,45
674,5718,ดอยหลวง,1,45
675,5801,เมืองแม่ฮ่องสอน,1,46
676,5802,ขุนยวม,1,46
677,5803,ปาย,1,46
678,5804,แม่สะเรียง,1,46
679,5805,แม่ลาน้อย,1,46
680,5806,สบเมย,1,46
681,5807,ปางมะผ้า,1,46
682,5881,*อ.ม่วยต่อ  จ.แม่ฮ่องสอน,1,46
683,6001,เมืองนครสวรรค์,2,47
684,6002,โกรกพระ,2,47
685,6003,ชุมแสง,2,47
686,6004,หนองบัว,2,47
687,6005,บรรพตพิสัย,2,47
688,6006,เก้าเลี้ยว,2,47
689,6007,ตาคลี,2,47
690,6008,ท่าตะโก,2,47
691,6009,ไพศาลี,2,47
692,6010,พยุหะคีรี,2,47
693,6011,ลาดยาว,2,47
694,6012,ตากฟ้า,2,47
695,6013,แม่วงก์,2,47
696,6014,แม่เปิน,2,47
697,6015,ชุมตาบง,2,47
698,6051,สาขาตำบลห้วยน้ำหอม*,2,47
699,6052,กิ่งอำเภอชุมตาบง (สาขาตำบลชุมตาบง)*,2,47
700,6053,แม่วงก์ (สาขาตำบลแม่เล่ย์)*,2,47
701,6101,เมืองอุทัยธานี,2,48
702,6102,ทัพทัน,2,48
703,6103,สว่างอารมณ์,2,48
704,6104,หนองฉาง,2,48
705,6105,หนองขาหย่าง,2,48
706,6106,บ้านไร่,2,48
707,6107,ลานสัก,2,48
708,6108,ห้วยคต,2,48
709,6201,เมืองกำแพงเพชร,2,49
710,6202,ไทรงาม,2,49
711,6203,คลองลาน,2,49
712,6204,ขาณุวรลักษบุรี,2,49
713,6205,คลองขลุง,2,49
714,6206,พรานกระต่าย,2,49
715,6207,ลานกระบือ,2,49
716,6208,ทรายทองวัฒนา,2,49
717,6209,ปางศิลาทอง,2,49
718,6210,บึงสามัคคี,2,49
719,6211,โกสัมพีนคร,2,49
720,6301,เมืองตาก,4,50
721,6302,บ้านตาก,4,50
722,6303,สามเงา,4,50
723,6304,แม่ระมาด,4,50
724,6305,ท่าสองยาง,4,50
725,6306,แม่สอด,4,50
726,6307,พบพระ,4,50
727,6308,อุ้มผาง,4,50
728,6309,วังเจ้า,4,50
729,6381,*กิ่ง อ.ท่าปุย  จ.ตาก,4,50
730,6401,เมืองสุโขทัย,2,51
731,6402,บ้านด่านลานหอย,2,51
732,6403,คีรีมาศ,2,51
733,6404,กงไกรลาศ,2,51
734,6405,ศรีสัชนาลัย,2,51
735,6406,ศรีสำโรง,2,51
736,6407,สวรรคโลก,2,51
737,6408,ศรีนคร,2,51
